creator,creatorLabel,datebirth,datedeath,placebirthLabel,lat_long,placedeathLabel,lat_long_2
http://www.wikidata.org/entity/Q762,Léonard de Vinci,1452-04-24T00:00:00Z,1519-05-12T00:00:00Z,Anchiano,"43.799166666667, 10.938133333333",château du Clos Lucé,"47.41, 0.99138888888889"
http://www.wikidata.org/entity/Q5171220,Cornelis Cornelisz. Kunst,1493-01-01T00:00:00Z,1544-01-01T00:00:00Z,Leyde,"52.154444444444, 4.4947222222222",Leiden,"52.15833, 4.49306"
http://www.wikidata.org/entity/Q3182736,John White,1540-01-01T00:00:00Z,1593-01-01T00:00:00Z,Londres,"51.507222222222, -0.1275",comté de Cork,"51.966666666667, -8.5833333333333"
http://www.wikidata.org/entity/Q9016129,Juan de Mayorga,1533-01-01T00:00:00Z,1570-07-25T00:00:00Z,Saint-Jean-Pied-de-Port,"43.164166666667, -1.2366666666667",Tazacorte,"28.616667, -17.916667"
http://www.wikidata.org/entity/Q7150179,Paul Dax,1503-01-01T00:00:00Z,1561-01-01T00:00:00Z,Vipiteno,"46.89313, 11.42961",Innsbruck,"47.266666666667, 11.383333333333"
http://www.wikidata.org/entity/Q7024583,Nicolò Corso,1446-01-01T00:00:00Z,1513-01-01T00:00:00Z,Corse,"42.15, 9.0833333333333",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q6712884,Sultan Muhammad,1470-01-01T00:00:00Z,1555-01-01T00:00:00Z,Tabriz,"38.083333333333, 46.283333333333",Tabriz,"38.083333333333, 46.283333333333"
http://www.wikidata.org/entity/Q7099974,Orazio Vecellio,1528-01-01T00:00:00Z,1576-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3766446,Giovanni Antonio Fasolo,1530-01-01T00:00:00Z,1572-01-01T00:00:00Z,Mandello del Lario,"45.916666666667, 9.3166666666667",Vicence,"45.55, 11.55"
http://www.wikidata.org/entity/Q3762736,Gian Paolo Thanner,1475-01-01T00:00:00Z,1555-01-01T00:00:00Z,Cividale del Friuli,"46.0905, 13.435",Tarcento,"46.216666666667, 13.216666666667"
http://www.wikidata.org/entity/Q3762411,Giambattista Fontana,1541-01-01T00:00:00Z,1587-09-25T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Innsbruck,"47.266666666667, 11.383333333333"
http://www.wikidata.org/entity/Q3762557,Giampietro Silvio,1495-01-01T00:00:00Z,1552-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3766438,Giovanni Antonio De Lagaia,1495-01-01T00:00:00Z,1532-12-18T00:00:00Z,Ascona,"46.1557, 8.7686111111111",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q3766438,Giovanni Antonio De Lagaia,1495-01-01T00:00:00Z,1532-12-18T00:00:00Z,Ascona,"46.15, 8.7666666666667",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q3766524,Giovanni Barbagelata,1459-01-01T00:00:00Z,1508-01-01T00:00:00Z,Gênes,"44.407186111111, 8.9339833333333",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q28708346,Q28708346,1502-01-01T00:00:00Z,1577-01-01T00:00:00Z,Reus,"41.15487, 1.10871",Tarragone,"41.11868, 1.24532"
http://www.wikidata.org/entity/Q27067911,Jan Rombouts,1505-01-01T00:00:00Z,1559-12-24T00:00:00Z,Louvain,"50.866666666667, 4.7",Louvain,"50.866666666667, 4.7"
http://www.wikidata.org/entity/Q41260791,Martin Kaldenbach,1480-01-01T00:00:00Z,1518-01-01T00:00:00Z,Francfort-sur-le-Main,"50.113611111111, 8.6797222222222",Francfort-sur-le-Main,"50.113611111111, 8.6797222222222"
http://www.wikidata.org/entity/Q26429318,Hans I Van Coninxloo,1540-01-01T00:00:00Z,1595-01-01T00:00:00Z,Anvers,"51.216666666667, 4.4",Emden,"53.366944444444, 7.2061111111111"
http://www.wikidata.org/entity/Q41271435,Jan van  Rillaer (I),1489-01-01T00:00:00Z,1545-01-01T00:00:00Z,Louvain,"50.866666666667, 4.7",Louvain,"50.866666666667, 4.7"
http://www.wikidata.org/entity/Q41308737,Jan van  Rillaer (II),1520-01-01T00:00:00Z,1570-01-01T00:00:00Z,Louvain,"50.866666666667, 4.7",Louvain,"50.866666666667, 4.7"
http://www.wikidata.org/entity/Q23000646,Q23000646,1460-01-01T00:00:00Z,1530-01-01T00:00:00Z,Marbourg,"50.816666666667, 8.7666666666667",Marbourg,"50.816666666667, 8.7666666666667"
http://www.wikidata.org/entity/Q4961995,Mechteld toe Boecop,1520-01-01T00:00:00Z,1598-01-01T00:00:00Z,Utrecht,"52.088888888889, 5.1155555555556",Kampen,"52.555, 5.91111"
http://www.wikidata.org/entity/Q4006400,Urbano da Cortona,1426-01-01T00:00:00Z,1504-05-08T00:00:00Z,Cortone,"43.275555555556, 11.988055555556",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q4889683,Pere Nunyes,1490-01-01T00:00:00Z,1554-01-01T00:00:00Z,Portugal,"38.7, -9.1833333333333",Barcelone,"41.3825, 2.1769444444444"
http://www.wikidata.org/entity/Q7803,"Agnolo di Cosimo di Mariano, dit Bronzino",1503-11-27T00:00:00Z,1572-12-03T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q9319,Le Tintoret,1519-04-29T00:00:00Z,1594-05-31T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q9348,Parmigianino,1503-01-21T00:00:00Z,1540-09-03T00:00:00Z,Parme,"44.801472222222, 10.328",Casalmaggiore,"44.985833333333, 10.414722222222"
http://www.wikidata.org/entity/Q8459,Giorgione,1478-01-01T00:00:00Z,1510-01-01T00:00:00Z,Castelfranco Veneto,"45.666666666667, 11.933333333333",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q8511,Lorenzo di Credi,1459-01-01T00:00:00Z,1537-01-22T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q9342,Palma le Vieux,1480-01-01T00:00:00Z,1528-07-30T00:00:00Z,Serina,"45.86666667, 9.73333333",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q9440,Paul Véronèse,1528-01-01T00:00:00Z,1588-04-19T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q9348,Parmigianino,1503-01-21T00:00:00Z,1540-09-03T00:00:00Z,Parme,"44.801472222222, 10.328",Casalmaggiore,"44.98981, 10.42055"
http://www.wikidata.org/entity/Q8506,Le Sodoma,1477-01-01T00:00:00Z,1549-02-14T00:00:00Z,Verceil,"45.316666666667, 8.4166666666667",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q5702608,Arcangelo di Jacopo del Sellaio,1477-01-01T00:00:00Z,1531-03-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q6167534,Willem de Pannemaker,1512-01-01T00:00:00Z,1581-01-01T00:00:00Z,Région de Bruxelles-Capitale,"50.85, 4.35",Bruxelles,"50.8467, 4.3547"
http://www.wikidata.org/entity/Q5755374,Tobias Gemperlin,1565-01-01T00:00:00Z,1587-01-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Copenhague,"55.676111111111, 12.568888888889"
http://www.wikidata.org/entity/Q5654101,Ferdinand Sturm,1510-01-01T00:00:00Z,1556-01-01T00:00:00Z,Zierikzee,"51.6497, 3.9164",Séville,"37.383333333333, -5.9833333333333"
http://www.wikidata.org/entity/Q5885468,Gregorio Martínez,1547-01-01T00:00:00Z,1598-01-01T00:00:00Z,Valladolid,"41.651980555556, -4.7285611111111",Valladolid,"41.651980555556, -4.7285611111111"
http://www.wikidata.org/entity/Q5924566,Giacomo Coppi,1523-01-01T00:00:00Z,1591-01-01T00:00:00Z,Peretola,"43.79694444, 11.19666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q5864748,Francesco Brina,1540-01-01T00:00:00Z,1586-03-03T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q6120976,Jacob de Punder,1527-01-01T00:00:00Z,1570-01-01T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Danemark,"56.0, 10.0"
http://www.wikidata.org/entity/Q6120976,Jacob de Punder,1527-01-01T00:00:00Z,1570-01-01T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Danemark,"56, 10.0"
http://www.wikidata.org/entity/Q6120976,Jacob de Punder,1527-01-01T00:00:00Z,1570-01-01T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Danemark,"56.0, 10"
http://www.wikidata.org/entity/Q6120976,Jacob de Punder,1527-01-01T00:00:00Z,1570-01-01T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Danemark,"56, 10"
http://www.wikidata.org/entity/Q6333086,Jacob Beinhart,1460-01-01T00:00:00Z,1525-01-01T00:00:00Z,Geislingen an der Steige,"48.624444444444, 9.8305555555556",Wrocław,"51.10773, 17.03533"
http://www.wikidata.org/entity/Q5584072,Willem Boy,1520-01-01T00:00:00Z,1592-04-16T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Stockholm,"59.329444444444, 18.068611111111"
http://www.wikidata.org/entity/Q6150226,Jan Woutersz van Cuyck,1540-01-01T00:00:00Z,1572-03-28T00:00:00Z,Dordrecht,"51.81, 4.67",Dordrecht,"51.81, 4.67"
http://www.wikidata.org/entity/Q8457,Le Corrège,1489-08-01T00:00:00Z,1534-03-14T00:00:00Z,Correggio,"44.771666666667, 10.780555555556",Correggio,"44.771666666667, 10.780555555556"
http://www.wikidata.org/entity/Q5564759,Girolamo Colleoni,1500-01-01T00:00:00Z,1570-01-01T00:00:00Z,Bergame,"45.695, 9.67",Bergame,"45.695, 9.67"
http://www.wikidata.org/entity/Q5563935,Giovanni Paolo Lolmo,1550-01-01T00:00:00Z,1593-01-01T00:00:00Z,Bergame,"45.695, 9.67",Bergame,"45.695, 9.67"
http://www.wikidata.org/entity/Q6695922,Luca Longhi,1507-01-01T00:00:00Z,1580-01-01T00:00:00Z,Ravenne,"44.417777777778, 12.199444444444",Ravenne,"44.417777777778, 12.199444444444"
http://www.wikidata.org/entity/Q5650734,Jan Speeckaert,1540-01-01T00:00:00Z,1577-01-01T00:00:00Z,Bruxelles,"50.8467, 4.3547",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q5563793,Giovanni Buonconsiglio,1465-01-01T00:00:00Z,1535-01-01T00:00:00Z,Montecchio Maggiore,"45.50369, 11.412",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q5806830,Diego de Urbina,1516-01-01T00:00:00Z,1594-01-01T00:00:00Z,Madrid,"40.418888888889, -3.6919444444444",Burgos,"42.340833333333, -3.6997222222222"
http://www.wikidata.org/entity/Q6150406,Hans Elburcht,1500-01-01T00:00:00Z,1571-01-01T00:00:00Z,Elburg,"52.4333, 5.85",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q5564772,Girolamo Mocetto,1470-01-01T00:00:00Z,1531-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q5669,Sandro Botticelli,1445-03-10T00:00:00Z,1510-06-06T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q5581,Vittore Carpaccio,1465-01-01T00:00:00Z,1526-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Koper,"45.54694, 13.72944"
http://www.wikidata.org/entity/Q5571,Andrea del Sarto,1486-07-25T00:00:00Z,1530-10-09T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q7780,Fra Bartolomeo,1472-04-06T00:00:00Z,1517-10-31T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q7789,Ambrogio Borgognone,1453-01-01T00:00:00Z,1522-01-01T00:00:00Z,Fossano,"44.55, 7.7333333333333",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7789,Ambrogio Borgognone,1453-01-01T00:00:00Z,1523-01-01T00:00:00Z,Fossano,"44.55, 7.7333333333333",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q7770,Francesco d'Ubertino,1494-03-10T00:00:00Z,1557-10-15T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q7751,Giuseppe Arcimboldo,1527-01-01T00:00:00Z,1593-07-11T00:00:00Z,Milan,"45.464161, 9.190336",Milan,"45.464161, 9.190336"
http://www.wikidata.org/entity/Q3952411,Scipione Sacco,1495-01-01T00:00:00Z,1558-01-01T00:00:00Z,Sogliano al Rubicone,"44, 12.3",Cesena,"44.133333333333, 12.233333333333"
http://www.wikidata.org/entity/Q3952411,Scipione Sacco,1495-01-01T00:00:00Z,1558-01-01T00:00:00Z,Sogliano al Rubicone,"44.0, 12.3",Cesena,"44.133333333333, 12.233333333333"
http://www.wikidata.org/entity/Q3904200,Pietro Raxis il vecchio,1506-01-01T00:00:00Z,1581-01-01T00:00:00Z,Cagliari,"39.216666666667, 9.1166666666667",Alcalá la Real,"37.4625, -3.9227777777778"
http://www.wikidata.org/entity/Q3816929,Blas de Prado,1545-01-01T00:00:00Z,1599-01-01T00:00:00Z,Camarena,"40.0875, -4.1175",Madrid,"40.418888888889, -3.6919444444444"
http://www.wikidata.org/entity/Q3838206,Luca Mombello,1518-01-01T00:00:00Z,1588-01-01T00:00:00Z,Orzivecchi,"45.416666666667, 9.9666666666667",Orzivecchi,"45.416666666667, 9.9666666666667"
http://www.wikidata.org/entity/Q3897177,Pasqualino di Niccolò,1463-01-01T00:00:00Z,1504-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q3907293,Polidoro da Lanciano,1515-01-01T00:00:00Z,1565-07-21T00:00:00Z,Lanciano,"42.231211111111, 14.390469444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q23663343,Jaume Forner,1500-01-01T00:00:00Z,1555-01-01T00:00:00Z,Roussillon,"42.666666666667, 2.8166666666667",Barcelone,"41.3825, 2.1769444444444"
http://www.wikidata.org/entity/Q45126258,Q45126258,1450-01-01T00:00:00Z,1520-03-01T00:00:00Z,Béthune,"50.529722222222, 2.64",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q47680233,Q47680233,1526-01-01T00:00:00Z,1584-01-01T00:00:00Z,Bruges,"51.209444444444, 3.22",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q25818815,Roelof Willemsz,1558-01-01T00:00:00Z,1596-01-01T00:00:00Z,Utrecht,"52.088888888889, 5.1155555555556",Utrecht,"52.088888888889, 5.1155555555556"
http://www.wikidata.org/entity/Q25839760,Evert van Schayck,1500-01-01T00:00:00Z,1574-01-01T00:00:00Z,Utrecht,"52.088888888889, 5.1155555555556",Utrecht,"52.088888888889, 5.1155555555556"
http://www.wikidata.org/entity/Q47465595,Q47465595,1505-01-01T00:00:00Z,1544-01-01T00:00:00Z,Irlande,"53, -8",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q47465595,Q47465595,1505-01-01T00:00:00Z,1544-01-01T00:00:00Z,Irlande,"53.0, -8",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q47465595,Q47465595,1505-01-01T00:00:00Z,1544-01-01T00:00:00Z,Irlande,"53, -8.0",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q47465595,Q47465595,1505-01-01T00:00:00Z,1544-01-01T00:00:00Z,Irlande,"53.0, -8.0",Bruges,"51.209444444444, 3.22"
http://www.wikidata.org/entity/Q5580,Albrecht Dürer,1471-05-30T00:00:00Z,1528-04-16T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q5597,Raphaël,1483-04-15T00:00:00Z,1520-04-16T00:00:00Z,Urbino,"43.725238888889, 12.6372",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q7793,Bramante,1444-01-01T00:00:00Z,1514-04-21T00:00:00Z,Fermignano,"43.676616666667, 12.645038888889",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q5592,Michel-Ange,1475-03-15T00:00:00Z,1564-02-28T00:00:00Z,Caprese Michelangelo,"43.640833333333, 11.985833333333",Rome,"41.893055555556, 12.482777777778"
http://www.wikidata.org/entity/Q5591,Pinturicchio,1454-01-01T00:00:00Z,1513-12-11T00:00:00Z,Pérouse,"43.1121, 12.3888",Sienne,"43.318333333333, 11.331388888889"
http://www.wikidata.org/entity/Q5581,Vittore Carpaccio,1465-01-01T00:00:00Z,1526-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Koper,"45.546527777778, 13.729444444444"
http://www.wikidata.org/entity/Q5681,Andrea Mantegna,1431-01-01T00:00:00Z,1506-09-13T00:00:00Z,Piazzola sul Brenta,"45.533333333333, 11.766666666667",Mantoue,"45.156388888889, 10.791111111111"
http://www.wikidata.org/entity/Q64340,Filippo Mazzola,1460-01-01T00:00:00Z,1505-01-01T00:00:00Z,Parme,"44.801472222222, 10.328",Parme,"44.801472222222, 10.328"
http://www.wikidata.org/entity/Q62514,Heinrich Aldegrever,1502-01-01T00:00:00Z,1561-01-01T00:00:00Z,Paderborn,"51.716666666667, 8.7666666666667",Soest,"51.571111111111, 8.1091666666667"
http://www.wikidata.org/entity/Q64881,Ridolfo del Ghirlandaio,1483-02-23T00:00:00Z,1561-06-16T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q62514,Heinrich Aldegrever,1502-01-01T00:00:00Z,1555-01-01T00:00:00Z,Paderborn,"51.716666666667, 8.7666666666667",Soest,"51.571111111111, 8.1091666666667"
http://www.wikidata.org/entity/Q3876425,Nicolas Dipre,1460-01-01T00:00:00Z,1532-01-01T00:00:00Z,Paris,"48.856577777778, 2.3518277777778",Paris,"48.856577777778, 2.3518277777778"
http://www.wikidata.org/entity/Q3838028,Luca Baudo,1460-01-01T00:00:00Z,1509-01-01T00:00:00Z,Novare,"45.45, 8.6166666666667",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q5880124,Giovanni Caroto,1488-01-01T00:00:00Z,1566-01-01T00:00:00Z,Vérone,"45.438158333333, 10.993741666667",Vérone,"45.438158333333, 10.993741666667"
http://www.wikidata.org/entity/Q3768961,Girolamo Mirola,1530-01-01T00:00:00Z,1570-01-01T00:00:00Z,Bologne,"44.493888888889, 11.342777777778",Parme,"44.801472222222, 10.328"
http://www.wikidata.org/entity/Q3836948,Lorenzo Fasolo,1463-01-01T00:00:00Z,1518-01-01T00:00:00Z,Pavie,"45.185280555556, 9.155",Gênes,"44.407186111111, 8.9339833333333"
http://www.wikidata.org/entity/Q3852242,Matteo da Gualdo,1435-01-01T00:00:00Z,1507-01-01T00:00:00Z,Gualdo Tadino,"43.233333333333, 12.783333333333",Gualdo Tadino,"43.233333333333, 12.783333333333"
http://www.wikidata.org/entity/Q5646065,Juan Correa de Vivar,1510-01-01T00:00:00Z,1566-04-26T00:00:00Z,Mascaraque,"39.717777777778, -3.8133333333333",Tolède,"39.866666666667, -4.0333333333333"
http://www.wikidata.org/entity/Q3766696,Giovanni Battista Maganza,1513-01-01T00:00:00Z,1586-08-15T00:00:00Z,Baone,"45.25, 11.683333333333",Vicence,"45.55, 11.55"
http://www.wikidata.org/entity/Q3894606,Paolo da Caylina le Jeune,1485-01-01T00:00:00Z,1545-01-01T00:00:00Z,Brescia,"45.538888888889, 10.220280555556",Brescia,"45.538888888889, 10.220280555556"
http://www.wikidata.org/entity/Q3906452,Plautilla Nelli,1524-01-01T00:00:00Z,1588-01-01T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q3880828,Oddone Pascale,1501-01-01T00:00:00Z,1546-01-01T00:00:00Z,Trinità,"44.516666666667, 7.75",Savillan,"44.65, 7.6333333333333"
http://www.wikidata.org/entity/Q3880828,Oddone Pascale,1501-01-01T00:00:00Z,1546-01-01T00:00:00Z,Trinità,"44.5073, 7.75637",Savillan,"44.65, 7.6333333333333"
http://www.wikidata.org/entity/Q8453,Cima da Conegliano,1459-01-01T00:00:00Z,1517-01-01T00:00:00Z,Conegliano,"45.887222222222, 12.296944444444",Conegliano,"45.887222222222, 12.296944444444"
http://www.wikidata.org/entity/Q3767701,Giovanni Martini,1470-01-01T00:00:00Z,1535-09-30T00:00:00Z,Udine,"46.066666666667, 13.233333333333",Udine,"46.066666666667, 13.233333333333"
http://www.wikidata.org/entity/Q3839103,Ludovico Fiumicelli,1500-01-01T00:00:00Z,1582-01-01T00:00:00Z,Vicence,"45.55, 11.55",Trévise,"45.672219444444, 12.242219444444"
http://www.wikidata.org/entity/Q3766674,Giovanni Battista di Raffaello Grassi,1525-01-01T00:00:00Z,1578-06-18T00:00:00Z,Udine,"46.066666666667, 13.233333333333",Udine,"46.066666666667, 13.233333333333"
http://www.wikidata.org/entity/Q3845928,Marco Bello,1470-01-01T00:00:00Z,1523-01-01T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Udine,"46.066666666667, 13.233333333333"
http://www.wikidata.org/entity/Q41266654,Claes Snellaert,1540-01-01T00:00:00Z,1586-01-01T00:00:00Z,Courtrai,"50.833333333333, 3.2666666666667",Dordrecht,"51.81, 4.67"
http://www.wikidata.org/entity/Q41309887,Cornelis Ingelrams,1527-01-01T00:00:00Z,1580-06-08T00:00:00Z,Malines,"51.016666666667, 4.4666666666667",Malines,"51.016666666667, 4.4666666666667"
http://www.wikidata.org/entity/Q23392036,Marcin Czarny,1450-01-01T00:00:00Z,1509-01-01T00:00:00Z,Cracovie,"50.066666666667, 19.95",Cracovie,"50.066666666667, 19.95"
http://www.wikidata.org/entity/Q41258110,Tobias Gemperle,1550-01-01T00:00:00Z,1587-01-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Copenhague,"55.676111111111, 12.568888888889"
http://www.wikidata.org/entity/Q24232864,Q24232864,1425-01-01T00:00:00Z,1503-01-01T00:00:00Z,Gorle,"45.703888888889, 9.7191666666667",Bergame,"45.695, 9.67"
http://www.wikidata.org/entity/Q23872001,Q23872001,1495-01-01T00:00:00Z,1566-01-01T00:00:00Z,Imola,"44.353444388889, 11.714373194444",Imola,"44.353444388889, 11.714373194444"
http://www.wikidata.org/entity/Q27015060,Gaspare Pagani,1518-01-01T00:00:00Z,1543-01-01T00:00:00Z,Modène,"44.64582, 10.92572",Modène,"44.64582, 10.92572"
http://www.wikidata.org/entity/Q27508073,Joos de  Momper (I),1500-01-01T00:00:00Z,1559-02-18T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q41269201,Hans  Liefrinck (I),1518-01-01T00:00:00Z,1573-02-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q28599842,Antonio Palma,1510-01-01T00:00:00Z,1575-01-01T00:00:00Z,Serina,"45.86666667, 9.73333333",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q22679855,Jan van Wueluwe,1485-01-01T00:00:00Z,1550-10-24T00:00:00Z,Anvers,"51.216666666667, 4.4",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q29422116,Erhard Schön,1491-01-01T00:00:00Z,1542-12-23T00:00:00Z,Nuremberg,"49.452777777778, 11.077777777778",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q29447,Cosimo Rosselli,1439-01-01T00:00:00Z,1507-01-27T00:00:00Z,Florence,"43.771388888889, 11.254166666667",Florence,"43.771388888889, 11.254166666667"
http://www.wikidata.org/entity/Q43270,Pieter Brueghel l'Ancien,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,Brée,"51.133333333333, 5.5833333333333",Bruxelles,"50.8467, 4.3547"
http://www.wikidata.org/entity/Q48319,Hans Holbein le Jeune,1497-01-01T00:00:00Z,1543-12-09T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Londres,"51.507222222222, -0.1275"
http://www.wikidata.org/entity/Q43270,Pieter Brueghel l'Ancien,1525-01-01T00:00:00Z,1569-09-19T00:00:00Z,Bréda,"51.583333333333, 4.7833333333333",Bruxelles,"50.8467, 4.3547"
http://www.wikidata.org/entity/Q9994,Ming Hongzhi,1470-08-08T00:00:00Z,1505-06-18T00:00:00Z,Pékin,"39.905, 116.39138888889",Pékin,"39.905, 116.39138888889"
http://www.wikidata.org/entity/Q43174,Defendente Ferrari,1490-01-01T00:00:00Z,1540-11-12T00:00:00Z,Chivasso,"45.183333333333, 7.8833333333333",Turin,"45.066666666667, 7.7"
http://www.wikidata.org/entity/Q17169,Giovanni Bellini,1430-01-01T00:00:00Z,1516-11-29T00:00:00Z,Venise,"45.439722222222, 12.331944444444",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q47551,Titien,1490-01-01T00:00:00Z,1576-10-06T00:00:00Z,Pieve di Cadore,"46.433333333333, 12.366666666667",Venise,"45.439722222222, 12.331944444444"
http://www.wikidata.org/entity/Q43461,Heinrich Vogtherr l'Ancien,1490-01-01T00:00:00Z,1556-01-01T00:00:00Z,Dillingen,"48.566666666667, 10.466666666667",Vienne,"48.20833, 16.373064"
http://www.wikidata.org/entity/Q49987,Hans Holbein l'Ancien,1465-01-01T00:00:00Z,1524-01-01T00:00:00Z,Augsbourg,"48.371666666667, 10.898333333333",Bâle,"47.550555555556, 7.5911111111111"
http://www.wikidata.org/entity/Q48514,Sesshū,1420-01-01T00:00:00Z,1506-08-28T00:00:00Z,province de Bitchū,"34.8375, 133.51083333333",Yamaguchi,"34.178055555556, 131.47388888889"
http://www.wikidata.org/entity/Q48797,Hans von Kulmbach,1480-01-01T00:00:00Z,1522-12-03T00:00:00Z,Kulmbach,"50.1, 11.433333333333",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q31298,Jan Mandyn,1500-01-01T00:00:00Z,1560-01-01T00:00:00Z,Haarlem,"52.380277777778, 4.6405555555556",Anvers,"51.216666666667, 4.4"
http://www.wikidata.org/entity/Q48797,Hans von Kulmbach,1476-01-01T00:00:00Z,1522-12-03T00:00:00Z,Kulmbach,"50.1, 11.433333333333",Nuremberg,"49.452777777778, 11.077777777778"
http://www.wikidata.org/entity/Q3904110,Pietro Negroni,1505-01-01T00:00:00Z,1565-01-01T00:00:00Z,Cosenza,"39.3, 16.25",Calabre,"39.0, 16.5"
http://www.wikidata.org/entity/Q3904110,Pietro Negroni,1505-01-01T00:00:00Z,1565-01-01T00:00:00Z,Cosenza,"39.3, 16.25",Calabre,"39, 16.5"
